,image_name,xmin,ymin,xmax,ymax,width,height
3181,V006_77_1_19_11_03_12_2_2851q_20201118_1.jpeg,1407,3177,0,1702,4656,2620
3182,V006_77_1_19_11_03_12_2_2851q_20201118_10.jpeg,2442,3378,776,1413,4656,2620
3183,V006_77_1_19_11_03_12_2_2851q_20201118_11.jpeg,1808,2358,403,1243,4656,2620
3184,V006_77_1_19_11_03_12_2_2851q_20201118_13.jpeg,1388,3008,803,1973,4656,2620
3185,V006_77_1_19_11_03_12_2_2851q_20201118_15.jpeg,1478,2538,667,1973,4656,2620
3186,V006_77_1_19_11_03_12_2_2851q_20201118_16.jpeg,1521,2572,1458,2348,4656,2620
3187,V006_77_1_19_11_03_12_2_2851q_20201118_17.jpeg,2391,3707,0,1473,4656,2620
3188,V006_77_1_19_11_03_12_2_2851q_20201118_18.jpeg,2018,3378,583,1983,4656,2620
3189,V006_77_1_19_11_03_12_2_2851q_20201118_19.jpeg,1388,2948,563,1783,4656,2620
3190,V006_77_1_19_11_03_12_2_2851q_20201118_4.jpeg,1708,3207,823,1823,4656,2620
3191,V006_77_1_19_11_03_12_2_2851q_20201118_5.jpeg,7,1775,609,2183,4656,2620
3192,V006_77_1_19_11_03_12_2_2851q_20201118_6.jpeg,1449,3068,777,1737,4656,2620
3193,V006_77_1_19_11_03_12_2_2851q_20201118_7.jpeg,1368,3347,804,2024,4656,2620
3194,V006_77_1_19_11_03_12_2_2851q_20201120_1.jpeg,1781,3155,710,2337,4656,2620
3195,V006_77_1_19_11_03_12_2_2851q_20201120_10.jpeg,1654,2687,1076,1676,4656,2620
3196,V006_77_1_19_11_03_12_2_2851q_20201120_13.jpeg,1578,2868,1008,2008,4656,2620
3197,V006_77_1_19_11_03_12_2_2851q_20201120_2.jpeg,1408,3642,147,2366,4656,2620
3198,V006_77_1_19_11_03_12_2_2851q_20201120_20.jpeg,1595,2475,256,890,4656,2620
3199,V006_77_1_19_11_03_12_2_2851q_20201120_21.jpeg,1418,3662,313,2253,4656,2620
3200,V006_77_1_19_11_03_12_2_2851q_20201120_24.jpeg,1728,3289,557,1737,4656,2620
3201,V006_77_1_19_11_03_12_2_2851q_20201120_25.jpeg,1754,2299,1704,2189,4656,2620
3202,V006_77_1_19_11_03_12_2_2851q_20201120_26.jpeg,1414,2202,1037,1536,4656,2620
3203,V006_77_1_19_11_03_12_2_2851q_20201120_28.jpeg,1424,3684,300,1766,4656,2620
3204,V006_77_1_19_11_03_12_2_2851q_20201120_29.jpeg,1724,3214,1070,1810,4656,2620
3205,V006_77_1_19_11_03_12_2_2851q_20201120_5.jpeg,984,3354,370,1680,4656,2620
3206,V006_77_1_19_11_03_12_2_2851q_20201120_6.jpeg,1130,3016,334,1562,4656,2620
3207,V006_77_1_19_11_03_12_2_2851q_20201120_7.jpeg,1880,3200,364,1804,4656,2620
3208,V006_77_1_19_11_03_12_2_2851q_20201120_8.jpeg,1070,2223,1240,2620,4656,2620
3209,V006_77_1_19_11_03_12_2_2851q_20201125_1.jpeg,1413,2293,130,1550,4656,2620
3210,V006_77_1_19_11_03_12_2_2851q_20201125_3.jpeg,1713,2533,1210,2570,4656,2620
3211,V006_77_1_19_11_03_12_2_2851q_20201125_7.jpeg,1393,2147,170,1230,4656,2620
3212,V006_77_1_19_11_03_12_2_2851q_20201127_1.jpeg,1650,3055,1366,1973,4656,2620
3213,V006_77_1_19_11_03_12_2_2851q_20201127_13.jpeg,1242,3342,804,1904,4656,2620
3214,V006_77_1_19_11_03_12_2_2851q_20201127_14.jpeg,1242,2882,1104,2144,4656,2620
3215,V006_77_1_19_11_03_12_2_2851q_20201127_15.jpeg,902,3372,764,2034,4656,2620
3216,V006_77_1_19_11_03_12_2_2851q_20201127_17.jpeg,1585,2625,944,1920,4656,2620
3217,V006_77_1_19_11_03_12_2_2851q_20201127_18.jpeg,1669,2716,736,1606,4656,2620
3218,V006_77_1_19_11_03_12_2_2851q_20201127_19.jpeg,1356,3112,63,1332,4656,2620
3219,V006_77_1_19_11_03_12_2_2851q_20201127_2.jpeg,1959,2529,879,2613,4656,2620
3220,V006_77_1_19_11_03_12_2_2851q_20201127_20.jpeg,1463,2909,963,1693,4656,2620
3221,V006_77_1_19_11_03_12_2_2851q_20201127_21.jpeg,1585,2299,117,1667,4656,2620
3222,V006_77_1_19_11_03_12_2_2851q_20201127_23.jpeg,33,573,477,1767,4656,2620
3223,V006_77_1_19_11_03_12_2_2851q_20201127_26.jpeg,3313,4656,1438,2367,4656,2620
3224,V006_77_1_19_11_03_12_2_2851q_20201127_4.jpeg,1220,1730,1286,2576,4656,2620
3225,V006_77_1_19_11_03_12_2_2851q_20201127_6.jpeg,1850,2454,1069,2092,4656,2620
3226,V006_77_1_19_11_03_12_2_2851q_20201209_20.jpeg,1876,2796,1091,1899,4656,2620
3227,V006_77_1_19_11_03_12_2_2851q_20201209_21.jpeg,1186,2006,714,1904,4656,2620
3228,V006_77_1_19_11_03_12_2_2851q_20201209_23.jpeg,3562,4402,1500,2450,4656,2620
3229,V006_77_1_19_11_03_12_2_2851q_20201209_25.jpeg,1781,2801,1017,1503,4656,2620
3230,V006_77_1_19_11_03_12_2_2851q_20201209_27.jpeg,1234,3074,1010,1843,4656,2620
3231,V006_77_1_19_11_03_12_2_2851q_20201209_33.jpeg,1684,2954,1037,2237,4656,2620
3232,V006_77_1_19_11_03_12_2_2851q_20201209_35.jpeg,1827,2179,974,1670,4656,2620
3233,V006_77_1_19_11_03_12_2_2851q_20201209_36.jpeg,1826,3102,837,1880,4656,2620
3234,V006_77_1_19_11_03_12_2_2851q_20201209_37.jpeg,1274,3184,385,2535,4656,2620
3235,V006_77_1_19_11_03_12_2_2851q_20201209_5.jpeg,2196,2966,569,1619,4656,2620
3236,V006_77_1_19_11_03_12_2_2851q_20201209_7.jpeg,1392,3142,467,1997,4656,2620
3237,V006_77_1_19_11_03_12_2_2851q_20201209_9.jpeg,1335,2715,541,2171,4656,2620
3238,V006_77_1_19_11_03_12_2_2851q_20201210_11.jpeg,2088,3234,1076,1789,4656,2620
3239,V006_77_1_19_11_03_12_2_2851q_20201210_13.jpeg,1882,3486,620,1500,4656,2620
3240,V006_77_1_19_11_03_12_2_2851q_20201210_15.jpeg,1800,3984,246,1606,4656,2620
3241,V006_77_1_19_11_03_12_2_2851q_20201210_17.jpeg,1648,3361,1003,1700,4656,2620
3242,V006_77_1_19_11_03_12_2_2851q_20201210_18.jpeg,1468,2895,0,733,4656,2620
3243,V006_77_1_19_11_03_12_2_2851q_20201210_2.jpeg,1852,3007,236,1350,4656,2620
3244,V006_77_1_19_11_03_12_2_2851q_20201210_23.jpeg,1228,3208,783,2030,4656,2620
3245,V006_77_1_19_11_03_12_2_2851q_20201210_25.jpeg,1696,2706,1368,2196,4656,2620
3246,V006_77_1_19_11_03_12_2_2851q_20201210_28.jpeg,1888,2901,936,1936,4656,2620
3247,V006_77_1_19_11_03_12_2_2851q_20201210_38.jpeg,2122,3391,630,1290,4656,2620
3248,V006_77_1_19_11_03_12_2_2851q_20201210_45.jpeg,2916,3412,1034,1554,4656,2620
3249,V006_77_1_19_11_03_12_2_2851q_20201210_49.jpeg,2181,2928,1030,1730,4656,2620
3250,V006_77_1_19_11_03_12_2_2851q_20201210_5.jpeg,1474,2628,983,1823,4656,2620
3251,V006_77_1_19_11_03_12_2_2851q_20201210_51.jpeg,1578,2964,1013,1723,4656,2620
3252,V006_77_1_19_11_03_12_2_4396b_20201026_53.jpg,811,3685,637,2384,4032,3024
3253,V006_77_1_19_11_03_12_2_4396b_20201026_57.jpg,420,3477,6,2281,4032,3024
3254,V006_77_1_19_11_03_12_2_4396b_20201026_58.jpg,528,3819,556,3024,4032,3024
3255,V006_77_1_19_11_03_12_2_4396b_20201026_59.jpg,670,3843,858,1868,4032,3024
3256,V006_77_1_19_11_03_12_2_4396b_20201026_62.jpg,498,3789,379,2140,4032,3024
3257,V006_77_1_19_11_03_12_2_4396b_20201026_64.jpg,135,4013,536,2577,4032,3024
3258,V006_77_1_19_11_03_12_2_4396b_20201102_18.jpeg,1252,2603,499,1164,4032,3024
3259,V006_77_1_19_11_03_12_2_4396b_20201102_7.jpeg,1299,3012,975,2001,4032,3024
3260,V006_77_1_19_11_03_12_2_4396b_20201112_1.jpeg,464,3099,789,2136,4032,3024
3261,V006_77_1_19_11_03_12_2_4396b_20201112_10.jpeg,1137,2869,1012,1796,4032,3024
3262,V006_77_1_19_11_03_12_2_4396b_20201112_13.jpeg,1141,3005,951,1837,4032,3024
3263,V006_77_1_19_11_03_12_2_4396b_20201112_16.jpeg,1186,2973,628,2203,4032,3024
3264,V006_77_1_19_11_03_12_2_4396b_20201112_20.jpeg,791,2619,429,2066,4032,3024
3265,V006_77_1_19_11_03_12_2_4396b_20201112_21.jpeg,724,2889,562,2328,4032,3024
3266,V006_77_1_19_11_03_12_2_4396b_20201112_22.jpeg,1243,2435,1180,2190,4032,3024
3267,V006_77_1_19_11_03_12_2_4396b_20201112_24.jpeg,1205,2804,905,2200,4032,3024
3268,V006_77_1_19_11_03_12_2_4396b_20201112_29.jpeg,1577,3068,761,2780,4032,3024
3269,V006_77_1_19_11_03_12_2_4396b_20201112_3.jpeg,718,3279,715,2102,4032,3024
3270,V006_77_1_19_11_03_12_2_4396b_20201112_30.jpeg,1447,2454,1645,2811,4032,3024
3271,V006_77_1_19_11_03_12_2_4396b_20201112_5.jpeg,450,2877,1347,3085,4032,3024
3272,V006_77_1_19_11_03_12_2_4396b_20201112_6.jpeg,1456,3379,892,2116,4032,3024
3273,V006_77_1_19_11_03_12_2_4396b_20201112_7.jpeg,1451,3499,748,2431,4032,3024
3274,V006_77_1_19_11_03_12_2_4396b_20201112_8.jpeg,835,2730,601,1838,4032,3024
3275,V006_77_1_19_11_03_12_2_4396b_20201112_9.jpeg,1075,3111,893,2017,4032,3024
3276,V006_77_1_19_11_03_12_2_4396b_20201123_10.jpeg,579,3168,596,1888,4032,3024
3277,V006_77_1_19_11_03_12_2_4396b_20201123_15.jpeg,1778,2904,996,2086,4032,3024
3278,V006_77_1_19_11_03_12_2_4396b_20201123_16.jpeg,1304,3636,882,2130,4032,3024
3279,V006_77_1_19_11_03_12_2_4396b_20201123_17.jpeg,1361,3645,1007,2545,4032,3024
3280,V006_77_1_19_11_03_12_2_4396b_20201123_19.jpeg,1161,2421,1282,2119,4032,3024
3281,V006_77_1_19_11_03_12_2_4396b_20201123_20.jpeg,1807,2871,256,1000,4032,3024
3282,V006_77_1_19_11_03_12_2_4396b_20201123_21.jpeg,1208,3292,912,2400,4032,3024
3283,V006_77_1_19_11_03_12_2_4396b_20201123_22.jpeg,1256,2692,904,2025,4032,3024
3284,V006_77_1_19_11_03_12_2_4396b_20201123_23.jpeg,1128,3356,251,2408,4032,3024
3285,V006_77_1_19_11_03_12_2_4396b_20201123_27.jpeg,990,3281,518,2257,4032,3024
3286,V006_77_1_19_11_03_12_2_4396b_20201123_29.jpeg,718,2710,1025,2128,4032,3024
3287,V006_77_1_19_11_03_12_2_4396b_20201123_3.jpeg,898,3087,564,2161,4032,3024
3288,V006_77_1_19_11_03_12_2_4396b_20201123_30.jpeg,743,3781,422,2347,4032,3024
3289,V006_77_1_19_11_03_12_2_4396b_20201123_31.jpeg,876,3480,648,2484,4032,3024
3290,V006_77_1_19_11_03_12_2_4396b_20201123_32.jpeg,688,3232,1208,2384,4032,3024
3291,V006_77_1_19_11_03_12_2_4396b_20201123_33.jpeg,1808,3624,528,2112,4032,3024
3292,V006_77_1_19_11_03_12_2_4396b_20201123_34.jpeg,1556,3224,436,2508,4032,3024
3293,V006_77_1_19_11_03_12_2_4396b_20201123_39.jpeg,2117,3105,747,1705,4032,3024
3294,V006_77_1_19_11_03_12_2_4396b_20201123_5.jpeg,856,3128,331,2342,4032,3024
3295,V006_77_1_19_11_03_12_2_4396b_20201123_8.jpeg,575,3600,675,2449,4032,3024
3296,V006_77_1_19_11_03_12_2_4396b_20201130_1.jpeg,1200,3031,772,2184,4032,3024
3297,V006_77_1_19_11_03_12_2_4396b_20201130_10.jpeg,534,3135,540,2389,4032,3024
3298,V006_77_1_19_11_03_12_2_4396b_20201130_11.jpeg,842,2703,880,2269,4032,3024
3299,V006_77_1_19_11_03_12_2_4396b_20201130_18.jpeg,38,3671,78,2671,4032,3024
3300,V006_77_1_19_11_03_12_2_4396b_20201130_19.jpeg,919,2985,23,2601,4032,3024
3301,V006_77_1_19_11_03_12_2_4396b_20201130_2.jpeg,1491,2940,669,2123,4032,3024
3302,V006_77_1_19_11_03_12_2_4396b_20201130_22.jpeg,810,3801,195,2249,4032,3024
3303,V006_77_1_19_11_03_12_2_4396b_20201130_24.jpeg,461,3507,500,2137,4032,3024
3304,V006_77_1_19_11_03_12_2_4396b_20201130_28.jpeg,1413,2626,903,2113,4032,3024
3305,V006_77_1_19_11_03_12_2_4396b_20201130_29.jpeg,1054,2500,164,2186,4032,3024
3306,V006_77_1_19_11_03_12_2_4396b_20201130_30.jpeg,1063,2833,426,1932,4032,3024
3307,V006_77_1_19_11_03_12_2_4396b_20201130_5.jpeg,1292,2830,822,2392,4032,3024
3308,V006_77_1_19_11_03_12_2_4396b_20201130_6.jpeg,536,3355,146,2448,4032,3024
3309,V006_77_1_19_11_03_12_2_4396b_20201130_7.jpeg,1046,2880,1042,2063,4032,3024
3310,V006_77_1_19_11_03_12_2_4396b_20201210_11.jpeg,1214,3495,700,2493,4032,3024
3311,V006_77_1_19_11_03_12_2_4396b_20201210_12.jpeg,1222,2606,952,2093,4032,3024
3312,V006_77_1_19_11_03_12_2_4396b_20201210_13.jpeg,665,2502,1032,2073,4032,3024
3313,V006_77_1_19_11_03_12_2_4396b_20201210_14.jpeg,1334,3479,904,1724,4032,3024
3314,V006_77_1_19_11_03_12_2_4396b_20201210_15.jpeg,765,3087,913,2314,4032,3024
3315,V006_77_1_19_11_03_12_2_4396b_20201210_17.jpeg,33,3675,352,2841,4032,3024
3316,V006_77_1_19_11_03_12_2_4396b_20201210_19.jpeg,193,3691,612,2064,4032,3024
3317,V006_77_1_19_11_03_12_2_4396b_20201210_20.jpeg,1286,3447,916,2029,4032,3024
3318,V006_77_1_19_11_03_12_2_4396b_20201210_21.jpeg,677,3087,760,2521,4032,3024
3319,V006_77_1_19_11_03_12_2_4396b_20201210_23.jpeg,981,3146,556,1873,4032,3024
3320,V006_77_1_19_11_03_12_2_4396b_20201210_25.jpeg,1258,2130,536,1160,4032,3024
3321,V006_77_1_19_11_03_12_2_4396b_20201210_26.jpeg,942,3359,691,2064,4032,3024
3322,V006_77_1_19_11_03_12_2_4396b_20201210_27.jpeg,1630,2539,860,2249,4032,3024
3323,V006_77_1_19_11_03_12_2_4396b_20201210_28.jpeg,1710,2903,604,1892,4032,3024
3324,V006_77_1_19_11_03_12_2_4396b_20201210_29.jpeg,1138,3051,696,2173,4032,3024
3325,V006_77_1_19_11_03_12_2_4396b_20201210_34.jpeg,861,2458,868,2377,4032,3024
3326,V006_77_1_19_11_03_12_2_4396b_20201210_38.jpeg,1170,2574,716,2125,4032,3024
3327,V006_77_1_19_11_03_12_2_4396b_20201210_39.jpeg,1278,3351,780,2028,4032,3024
3328,V006_77_1_19_11_03_12_2_4396b_20201210_40.jpeg,882,3244,872,2041,4032,3024
3329,V006_77_1_19_11_03_12_2_4396b_20201210_6.jpeg,654,2783,688,2393,4032,3024
3330,V006_77_1_19_11_03_12_2_4396b_20201210_9.jpeg,962,2095,2216,3024,4032,3024
3331,V006_77_1_19_11_03_12_2_4521q_20201026_1.jpeg,1996,2825,0,1205,4032,1908
3332,V006_77_1_19_11_03_12_2_4521q_20201026_10.jpeg,772,1976,1172,1920,3024,3024
3333,V006_77_1_19_11_03_12_2_4521q_20201026_19.jpeg,8,2670,297,3000,3024,3024
3334,V006_77_1_19_11_03_12_2_4521q_20201026_20.jpeg,0,2556,1260,2756,3024,3024
3335,V006_77_1_19_11_03_12_2_4521q_20201026_21.jpeg,212,1820,1184,3024,3024,3024
3336,V006_77_1_19_11_03_12_2_4521q_20201026_22.jpeg,0,3024,1408,3020,3024,3024
3337,V006_77_1_19_11_03_12_2_4521q_20201026_23.jpeg,572,3024,1152,2908,3024,3024
3338,V006_77_1_19_11_03_12_2_4521q_20201026_24.jpeg,0,1896,1092,2212,3024,3024
3339,V006_77_1_19_11_03_12_2_4521q_20201026_25.jpeg,0,2488,1016,2112,3024,3024
3340,V006_77_1_19_11_03_12_2_4521q_20201026_27.jpeg,312,2140,1056,2008,3024,3024
3341,V006_77_1_19_11_03_12_2_4521q_20201026_28.jpeg,208,2676,972,2064,3024,3024
3342,V006_77_1_19_11_03_12_2_4521q_20201026_5.jpeg,624,2380,452,2372,3024,3024
3343,V006_77_1_19_11_03_12_2_4521q_20201026_6.jpeg,636,2444,612,2296,3024,3024
3344,V006_77_1_19_11_03_12_2_4521q_20201119_1.jpeg,128,3020,636,2824,3024,3024
3345,V006_77_1_19_11_03_12_2_4521q_20201119_11.jpeg,36,3024,792,2480,3024,3024
3346,V006_77_1_19_11_03_12_2_4521q_20201119_12.jpeg,0,3024,460,3024,3024,3024
3347,V006_77_1_19_11_03_12_2_4521q_20201119_16.jpeg,396,2184,580,1988,3024,3024
3348,V006_77_1_19_11_03_12_2_4521q_20201119_18.jpeg,840,1964,1048,1808,3024,3024
3349,V006_77_1_19_11_03_12_2_4521q_20201119_19.jpeg,956,2460,876,2692,3024,3024
3350,V006_77_1_19_11_03_12_2_4521q_20201119_2.jpeg,164,2752,492,2952,3024,3024
3351,V006_77_1_19_11_03_12_2_4521q_20201119_21.jpeg,372,2368,1128,2188,3024,3024
3352,V006_77_1_19_11_03_12_2_4521q_20201119_22.jpeg,4,3024,568,2236,3024,3024
3353,V006_77_1_19_11_03_12_2_4521q_20201119_23.jpeg,640,2444,628,2224,3024,3024
3354,V006_77_1_19_11_03_12_2_4521q_20201119_28.jpeg,954,2244,861,3021,3024,3024
3355,V006_77_1_19_11_03_12_2_4521q_20201119_3.jpeg,783,2148,422,2872,3024,3024
3356,V006_77_1_19_11_03_12_2_4521q_20201119_31.jpeg,541,3016,0,3022,3024,3024
3357,V006_77_1_19_11_03_12_2_4521q_20201119_32.jpeg,348,2448,936,2134,3024,3024
3358,V006_77_1_19_11_03_12_2_4521q_20201119_33.jpeg,454,2480,765,2457,3024,3024
3359,V006_77_1_19_11_03_12_2_4521q_20201119_34.jpeg,624,1787,669,2711,3024,3024
3360,V006_77_1_19_11_03_12_2_4521q_20201119_35.jpeg,977,2228,543,2525,3024,3024
3361,V006_77_1_19_11_03_12_2_4521q_20201119_39.jpeg,10,2298,668,2812,3024,3024
3362,V006_77_1_19_11_03_12_2_4521q_20201119_44.jpeg,441,2322,591,2459,3024,3024
3363,V006_77_1_19_11_03_12_2_4521q_20201119_46.jpeg,910,2570,532,2584,3024,3024
3364,V006_77_1_19_11_03_12_2_4521q_20201119_5.jpeg,0,1556,692,2648,3024,3024
3365,V006_77_1_19_11_03_12_2_4521q_20201119_50.jpeg,694,2350,0,3012,3024,3024
3366,V006_77_1_19_11_03_12_2_4521q_20201119_52.jpeg,0,3024,72,1747,3024,3024
3367,V006_77_1_19_11_03_12_2_4521q_20201119_53.jpeg,0,2708,420,2556,3024,3024
3368,V006_77_1_19_11_03_12_2_4521q_20201119_54.jpeg,0,2768,4,3024,3024,3024
3369,V006_77_1_19_11_03_12_2_4521q_20201119_55.jpeg,62,2418,8,3008,3024,3024
3370,V006_77_1_19_11_03_12_2_4521q_20201119_56.jpeg,0,3022,132,2212,3024,3024
3371,V006_77_1_19_11_03_12_2_4521q_20201119_57.jpeg,224,3024,0,3024,3024,3024
3372,V006_77_1_19_11_03_12_2_4521q_20201119_58.jpeg,614,2506,176,2232,3024,3024
3373,V006_77_1_19_11_03_12_2_4521q_20201119_59.jpeg,10,2434,0,3024,3024,3024
3374,V006_77_1_19_11_03_12_2_4521q_20201119_6.jpeg,1174,2638,1144,2260,3024,3024
3375,V006_77_1_19_11_03_12_2_4521q_20201119_61.jpeg,82,2614,620,2032,3024,3024
3376,V006_77_1_19_11_03_12_2_4521q_20201119_62.jpeg,260,2516,548,2232,3024,3024
3377,V006_77_1_19_11_03_12_2_4521q_20201119_63.jpeg,812,2376,644,2672,3024,3024
3378,V006_77_1_19_11_03_12_2_4521q_20201119_64.jpeg,96,844,544,1408,3024,3024
3379,V006_77_1_19_11_03_12_2_4521q_20201119_67.jpeg,600,2612,0,2832,3024,3024
3380,V006_77_1_19_11_03_12_2_4521q_20201119_7.jpeg,0,3020,768,2024,3024,3024
3381,V006_77_1_19_11_03_12_2_4521q_20201119_71.jpeg,8,2512,4,3024,3024,3024
3382,V006_77_1_19_11_03_12_2_4521q_20201119_72.jpeg,188,3016,856,2524,3024,3024
3383,V006_77_1_19_11_03_12_2_4521q_20201119_73.jpeg,4,2996,1056,2616,3024,3024
3384,V006_77_1_19_11_03_12_2_4521q_20201119_76.jpeg,144,3024,0,2564,3024,3024
3385,V006_77_1_19_11_03_12_2_4521q_20201119_77.jpeg,720,2332,676,3016,3024,3024
3386,V006_77_1_19_11_03_12_2_4521q_20201119_8.jpeg,728,2888,840,2836,3024,3024
3387,V006_77_1_19_11_03_12_2_4521q_20201209_1.jpeg,1184,2292,476,2608,3024,3024
3388,V006_77_1_19_11_03_12_2_4521q_20201209_10.jpeg,0,2606,178,2450,3024,3024
3389,V006_77_1_19_11_03_12_2_4521q_20201209_12.jpeg,1034,2042,902,1850,3024,3024
3390,V006_77_1_19_11_03_12_2_4521q_20201209_13.jpeg,554,2274,766,2382,3024,3024
3391,V006_77_1_19_11_03_12_2_4521q_20201209_15.jpeg,674,2042,886,2438,3024,3024
3392,V006_77_1_19_11_03_12_2_4521q_20201209_16.jpeg,808,1996,1220,1960,3024,3024
3393,V006_77_1_19_11_03_12_2_4521q_20201209_19.jpeg,406,2558,914,2570,3024,3024
3394,V006_77_1_19_11_03_12_2_4521q_20201209_20.jpeg,294,2686,646,2074,3024,3024
3395,V006_77_1_19_11_03_12_2_4521q_20201209_22.jpeg,238,2210,1102,2214,3024,3024
3396,V006_77_1_19_11_03_12_2_4521q_20201209_24.jpeg,152,2492,532,2012,3024,3024
3397,V006_77_1_19_11_03_12_2_4521q_20201209_26.jpeg,380,2512,148,1508,3024,3024
3398,V006_77_1_19_11_03_12_2_4521q_20201209_27.jpeg,616,2445,400,2508,3024,3024
3399,V006_77_1_19_11_03_12_2_4521q_20201209_30.jpeg,312,2900,676,2372,3024,3024
3400,V006_77_1_19_11_03_12_2_4521q_20201209_31.jpeg,968,2420,456,2232,3024,3024
3401,V006_77_1_19_11_03_12_2_4521q_20201209_32.jpeg,612,2616,268,1900,3024,3024
3402,V006_77_1_19_11_03_12_2_4521q_20201209_37.jpeg,836,2132,1064,1988,3024,3024
3403,V006_77_1_19_11_03_12_2_4521q_20201209_38.jpeg,508,2072,948,2540,3024,3024
3404,V006_77_1_19_11_03_12_2_4521q_20201209_39.jpeg,152,2688,468,1992,3024,3024
3405,V006_77_1_19_11_03_12_2_4667q_20201026_10.jpeg,1560,2964,788,2020,4032,3024
3406,V006_77_1_19_11_03_12_2_4667q_20201026_2.jpeg,1316,3392,1108,2048,4032,3024
3407,V006_77_1_19_11_03_12_2_4667q_20201026_21.jpeg,1160,1628,1528,1760,4032,3024
3408,V006_77_1_19_11_03_12_2_4667q_20201026_23.jpeg,1148,2656,1160,1980,4032,3024
3409,V006_77_1_19_11_03_12_2_4667q_20201026_24.jpeg,1332,3040,1168,2196,4032,3024
3410,V006_77_1_19_11_03_12_2_4667q_20201026_26.jpeg,1044,3080,820,1904,4032,3024
3411,V006_77_1_19_11_03_12_2_4667q_20201026_27.jpeg,1172,3140,972,2356,4032,3024
3412,V006_77_1_19_11_03_12_2_4667q_20201026_29.jpeg,980,2868,956,2084,4032,3024
3413,V006_77_1_19_11_03_12_2_4667q_20201026_3.jpeg,1276,2720,1096,2156,4032,3024
3414,V006_77_1_19_11_03_12_2_4667q_20201026_4.jpeg,1661,3029,596,1684,4032,3024
3415,V006_77_1_19_11_03_12_2_4667q_20201026_5.jpeg,1429,3057,680,2056,4032,3024
3416,V006_77_1_19_11_03_12_2_4667q_20201026_7.jpeg,1357,3057,1128,2116,4032,3024
3417,V006_77_1_19_11_03_12_2_4667q_20201026_8.jpeg,1237,2889,924,2268,4032,3024
3418,V006_77_1_19_11_03_12_2_4667q_20201026_9.jpeg,666,3258,1101,2257,4032,3024
3419,V006_77_1_19_11_03_12_2_4667q_20201109_1.jpeg,1770,2338,793,1437,4032,3024
3420,V006_77_1_19_11_03_12_2_4667q_20201109_5.jpeg,1974,2754,953,2141,4032,3024
3421,V006_77_1_19_11_03_12_2_4667q_20201109_7.jpeg,1478,3086,985,2217,4032,3024
3422,V006_77_1_19_11_03_12_2_4667q_20201109_8.jpeg,2267,2987,1716,2332,4032,3024
3423,V006_77_1_19_11_03_12_2_4667q_20201116_2.jpeg,1408,3008,460,2176,4032,3024
3424,V006_77_1_19_11_03_12_2_4667q_20201116_3.jpeg,1552,3008,1012,2228,4032,3024
3425,V006_77_1_19_11_03_12_2_4667q_20201116_5.jpeg,256,928,668,1708,4032,3024
3426,V006_77_1_19_11_03_12_2_4667q_20201116_6.jpeg,983,2955,918,2046,4032,3024
3427,V006_77_1_19_11_03_12_2_4667q_20201127_7.jpeg,1776,2624,2160,2568,4032,3024
3428,V006_77_1_19_11_03_12_2_4667q_20201127_8.jpeg,384,1296,756,1444,4032,3024
3429,V006_77_1_19_11_03_12_2_4997q_20201027_15.jpeg,899,2242,1112,2142,4032,3024
3430,V006_77_1_19_11_03_12_2_4997q_20201027_18.jpeg,729,3199,895,2331,4032,3024
3431,V006_77_1_19_11_03_12_2_4997q_20201027_23.jpeg,1689,2489,1249,2389,4032,3024
3432,V006_77_1_19_11_03_12_2_4997q_20201027_24.jpeg,1162,1885,658,1622,4032,3024
3433,V006_77_1_19_11_03_12_2_4997q_20201118_1.jpeg,516,3216,1028,2135,4032,3024
3434,V006_77_1_19_11_03_12_2_4997q_20201118_13.jpeg,1602,2552,1092,1892,4032,3024
3435,V006_77_1_19_11_03_12_2_4997q_20201118_14.jpeg,1639,2842,1222,2048,4032,3024
3436,V006_77_1_19_11_03_12_2_4997q_20201118_15.jpeg,113,528,609,1131,4032,3024
3437,V006_77_1_19_11_03_12_2_4997q_20201118_16.jpeg,1859,2456,763,1194,4032,3024
3438,V006_77_1_19_11_03_12_2_4997q_20201118_17.jpeg,1086,2711,858,1843,4032,3024
3439,V006_77_1_19_11_03_12_2_4997q_20201118_19.jpeg,1779,3166,1195,2065,4032,3024
3440,V006_77_1_19_11_03_12_2_4997q_20201118_2.jpeg,1462,3339,393,1488,4032,3024
3441,V006_77_1_19_11_03_12_2_4997q_20201118_20.jpeg,1452,2326,1345,1855,4032,3024
3442,V006_77_1_19_11_03_12_2_4997q_20201118_22.jpeg,1309,1933,892,1348,4032,3024
3443,V006_77_1_19_11_03_12_2_4997q_20201118_24.jpeg,1715,2272,1059,1535,4032,3024
3444,V006_77_1_19_11_03_12_2_4997q_20201118_25.jpeg,799,3112,212,1998,4032,3024
3445,V006_77_1_19_11_03_12_2_4997q_20201118_26.jpeg,1312,3230,442,2475,4032,3024
3446,V006_77_1_19_11_03_12_2_4997q_20201118_27.jpeg,1165,2933,919,1855,4032,3024
3447,V006_77_1_19_11_03_12_2_4997q_20201118_28.jpeg,1466,2575,189,2395,4032,3024
3448,V006_77_1_19_11_03_12_2_4997q_20201118_29.jpeg,469,2179,1005,2565,4032,3024
3449,V006_77_1_19_11_03_12_2_4997q_20201118_3.jpeg,1295,2749,922,1548,4032,3024
3450,V006_77_1_19_11_03_12_2_4997q_20201118_30.jpeg,1952,2642,666,1492,4032,3024
